"Date","Weight","BMI","Fat","Week.Day"
"2014-10-07",181.04,26.72,23.447,"Tuesday"
"2014-10-08",180.73,26.68,23.926,"Wednesday"
"2014-10-08",180.73,26.68,23.926,"Wednesday"
"2014-10-09",180.09,26.58,24.378,"Thursday"
"2014-10-09",180.09,26.58,24.378,"Thursday"
"2014-10-10",181.3,26.76,23.902,"Friday"
"2014-10-10",181.3,26.76,23.902,"Friday"
"2014-10-11",179.61,26.51,23.545,"Saturday"
"2014-10-11",179.61,26.51,23.545,"Saturday"
"2014-10-12",178.7,26.38,22.867,"Sunday"
"2014-10-12",178.7,26.38,22.867,"Sunday"
"2014-10-13",177.82,26.25,22.952,"Monday"
"2014-10-13",177.82,26.25,22.952,"Monday"
"2014-10-14",179.34,26.47,23.142,"Tuesday"
"2014-10-14",179.34,26.47,23.142,"Tuesday"
"2014-10-15",178.37,26.33,23.347,"Wednesday"
"2014-10-15",178.37,26.33,23.347,"Wednesday"
"2014-10-16",179.27,26.46,23.215,"Thursday"
"2014-10-16",179.27,26.46,23.215,"Thursday"
"2014-10-17",176.19,26.01,22.854,"Friday"
"2014-10-17",176.19,26.01,22.854,"Friday"
"2014-10-18",176.45,26.05,23.158,"Saturday"
"2014-10-18",176.45,26.05,23.158,"Saturday"
"2014-10-19",176.98,26.12,22.954,"Sunday"
"2014-10-19",176.98,26.12,22.954,"Sunday"
"2014-10-20",175.39,25.89,22.691,"Monday"
"2014-10-20",175.39,25.89,22.691,"Monday"
"2014-10-21",176.19,26.01,22.545,"Tuesday"
"2014-10-21",176.19,26.01,22.545,"Tuesday"
"2014-10-22",177.45,26.19,21.851,"Wednesday"
"2014-10-22",177.45,26.19,21.851,"Wednesday"
"2014-10-23",174.73,25.79,21.434,"Thursday"
"2014-10-23",174.73,25.79,21.434,"Thursday"
"2014-10-24",174.16,25.71,21.69,"Friday"
"2014-10-24",174.16,25.71,21.69,"Friday"
"2014-10-25",174.98,25.83,21.75,"Saturday"
"2014-10-25",174.98,25.83,21.75,"Saturday"
"2014-10-26",172.88,25.52,21.604,"Sunday"
"2014-10-26",172.88,25.52,21.604,"Sunday"
"2014-10-27",173.48,25.61,20.822,"Monday"
"2014-10-27",173.48,25.61,20.822,"Monday"
"2014-10-28",173.51,25.61,20.784,"Tuesday"
"2014-10-28",173.51,25.61,20.784,"Tuesday"
"2014-10-29",173.53,25.62,20.746,"Wednesday"
"2014-10-29",173.53,25.62,20.746,"Wednesday"
"2014-10-30",173.56,25.62,20.708,"Thursday"
"2014-10-30",173.56,25.62,20.708,"Thursday"
"2014-10-31",173.56,25.62,19.981,"Friday"
"2014-10-31",173.56,25.62,19.981,"Friday"
"2014-11-01",173.56,25.62,20.277,"Saturday"
"2014-11-01",173.56,25.62,20.277,"Saturday"
"2014-11-02",173.56,25.62,20.573,"Sunday"
"2014-11-02",173.56,25.62,20.573,"Sunday"
"2014-11-03",170.63,25.19,20.75,"Monday"
"2014-11-03",170.63,25.19,20.75,"Monday"
"2014-11-04",172.73,25.5,20.971,"Tuesday"
"2014-11-04",172.73,25.5,20.971,"Tuesday"
"2014-11-05",170.52,25.17,21.083,"Wednesday"
"2014-11-05",170.52,25.17,21.083,"Wednesday"
"2014-11-06",170.52,25.17,21.611,"Thursday"
"2014-11-06",170.52,25.17,21.611,"Thursday"
"2014-11-07",170.9,25.23,21.763,"Friday"
"2014-11-07",170.9,25.23,21.763,"Friday"
"2014-11-08",172.29,25.43,21.812,"Saturday"
"2014-11-08",172.29,25.43,21.812,"Saturday"
"2014-11-09",169.66,25.04,21.218,"Sunday"
"2014-11-09",169.66,25.04,21.218,"Sunday"
"2014-11-10",169.66,25.04,21.109,"Monday"
"2014-11-10",169.66,25.04,21.109,"Monday"
"2014-11-11",169.66,25.04,20.999,"Tuesday"
"2014-11-11",169.66,25.04,20.999,"Tuesday"
"2014-11-12",169.29,24.99,21.157,"Wednesday"
"2014-11-12",169.29,24.99,21.157,"Wednesday"
"2014-11-13",168.91,24.93,21.315,"Thursday"
"2014-11-13",168.91,24.93,21.315,"Thursday"
"2014-11-14",168.14,24.82,20.69,"Friday"
"2014-11-14",168.14,24.82,20.69,"Friday"
"2014-11-15",167.56,24.73,20.652,"Saturday"
"2014-11-15",167.56,24.73,20.652,"Saturday"
"2014-11-16",166.98,24.65,20.614,"Sunday"
"2014-11-16",166.98,24.65,20.614,"Sunday"
"2014-11-17",166.4,24.56,20.575,"Monday"
"2014-11-17",166.4,24.56,20.575,"Monday"
"2014-11-18",167.7,24.75,20.506,"Tuesday"
"2014-11-18",167.7,24.75,20.506,"Tuesday"
"2014-11-19",169,24.95,20.437,"Wednesday"
"2014-11-19",169,24.95,20.437,"Wednesday"
"2014-11-20",168.23,24.83,20.589,"Thursday"
"2014-11-20",168.23,24.83,20.589,"Thursday"
"2014-11-21",166.73,24.61,20.18,"Friday"
"2014-11-21",166.73,24.61,20.18,"Friday"
"2014-11-22",165.94,24.49,20.003,"Saturday"
"2014-11-22",165.94,24.49,20.003,"Saturday"
"2014-11-23",169.07,24.96,19.916,"Sunday"
"2014-11-23",169.07,24.96,19.916,"Sunday"
"2014-11-24",168.69,24.9,20.016,"Monday"
"2014-11-24",168.69,24.9,20.016,"Monday"
"2014-11-25",167.95,24.79,19.845,"Tuesday"
"2014-11-25",167.95,24.79,19.845,"Tuesday"
"2014-11-26",167.22,24.68,19.673,"Wednesday"
"2014-11-26",167.22,24.68,19.673,"Wednesday"
"2014-11-27",167.46,24.72,19.734,"Thursday"
"2014-11-27",167.46,24.72,19.734,"Thursday"
"2014-11-28",167.71,24.76,19.795,"Friday"
"2014-11-28",167.71,24.76,19.795,"Friday"
"2014-11-29",167.97,24.79,19.856,"Saturday"
"2014-11-29",167.97,24.79,19.856,"Saturday"
"2014-11-30",168.21,24.83,19.841,"Sunday"
"2014-11-30",168.21,24.83,19.841,"Sunday"
"2014-12-01",168.45,24.86,19.826,"Monday"
"2014-12-01",168.45,24.86,19.826,"Monday"
"2014-12-02",168.45,24.86,19.993,"Tuesday"
"2014-12-02",168.45,24.86,19.993,"Tuesday"
"2014-12-03",166.62,24.59,20.009,"Wednesday"
"2014-12-03",166.62,24.59,20.009,"Wednesday"
"2014-12-04",166,24.5,20.041,"Thursday"
"2014-12-04",166,24.5,20.041,"Thursday"
"2014-12-05",164.92,24.34,19.996,"Friday"
"2014-12-05",164.92,24.34,19.996,"Friday"
"2014-12-06",165.45,24.42,19.82,"Saturday"
"2014-12-06",165.45,24.42,19.82,"Saturday"
"2014-12-07",162.63,24.01,19.52,"Sunday"
"2014-12-07",162.63,24.01,19.52,"Sunday"
"2014-12-08",166.8,24.62,18.94,"Monday"
"2014-12-08",166.8,24.62,18.94,"Monday"
"2014-12-09",165.34,24.41,19.749,"Tuesday"
"2014-12-09",165.34,24.41,19.749,"Tuesday"
"2014-12-10",165.08,24.37,19.915,"Wednesday"
"2014-12-10",165.08,24.37,19.915,"Wednesday"
"2014-12-11",163.42,24.12,20.143,"Thursday"
"2014-12-11",163.42,24.12,20.143,"Thursday"
"2014-12-12",162.94,24.05,20.247,"Friday"
"2014-12-12",162.94,24.05,20.247,"Friday"
"2014-12-13",162.08,23.92,20.246,"Saturday"
"2014-12-13",162.08,23.92,20.246,"Saturday"
"2014-12-14",162.32,23.96,19.895,"Sunday"
"2014-12-14",162.32,23.96,19.895,"Sunday"
"2014-12-15",162.32,23.96,19.631,"Monday"
"2014-12-15",162.32,23.96,19.631,"Monday"
"2014-12-16",163.6,24.15,19.235,"Tuesday"
"2014-12-16",163.6,24.15,19.235,"Tuesday"
"2014-12-17",161.62,23.86,19.285,"Wednesday"
"2014-12-17",161.62,23.86,19.285,"Wednesday"
"2014-12-18",160.82,23.74,19.042,"Thursday"
"2014-12-18",160.82,23.74,19.042,"Thursday"
"2014-12-19",161.51,23.84,18.722,"Friday"
"2014-12-19",161.51,23.84,18.722,"Friday"
"2014-12-20",161.09,23.78,18.329,"Saturday"
"2014-12-20",161.09,23.78,18.329,"Saturday"
"2014-12-21",161.55,23.85,18.562,"Sunday"
"2014-12-21",161.55,23.85,18.562,"Sunday"
"2014-12-22",162.48,23.98,18.434,"Monday"
"2014-12-22",162.48,23.98,18.434,"Monday"
"2014-12-23",160.54,23.7,18.263,"Tuesday"
"2014-12-23",160.54,23.7,18.263,"Tuesday"
"2014-12-24",160.72,23.72,18.263,"Wednesday"
"2014-12-24",160.72,23.72,18.263,"Wednesday"
"2014-12-25",160.91,23.75,18.263,"Thursday"
"2014-12-25",160.91,23.75,18.263,"Thursday"
"2014-12-26",161.1,23.78,18.263,"Friday"
"2014-12-26",161.1,23.78,18.263,"Friday"
"2014-12-27",161.29,23.81,18.263,"Saturday"
"2014-12-27",161.29,23.81,18.263,"Saturday"
"2014-12-28",161.47,23.83,18.263,"Sunday"
"2014-12-28",161.47,23.83,18.263,"Sunday"
"2014-12-29",161.66,23.86,18.263,"Monday"
"2014-12-29",161.66,23.86,18.263,"Monday"
"2014-12-30",161.85,23.89,18.263,"Tuesday"
"2014-12-30",161.85,23.89,18.263,"Tuesday"
"2014-12-31",162.03,23.92,18.263,"Wednesday"
"2014-12-31",162.03,23.92,18.263,"Wednesday"
"2015-01-01",161.29,23.81,18.902,"Thursday"
"2015-01-01",161.29,23.81,18.902,"Thursday"
"2015-01-02",161.37,23.82,18.902,"Friday"
"2015-01-02",161.37,23.82,18.902,"Friday"
"2015-01-03",161.46,23.83,18.902,"Saturday"
"2015-01-03",161.46,23.83,18.902,"Saturday"
"2015-01-04",161.54,23.85,18.902,"Sunday"
"2015-01-04",161.54,23.85,18.902,"Sunday"
"2015-01-05",161.62,23.86,18.902,"Monday"
"2015-01-05",161.62,23.86,18.902,"Monday"
"2015-01-06",161.71,23.87,18.902,"Tuesday"
"2015-01-06",161.71,23.87,18.902,"Tuesday"
"2015-01-07",161.79,23.88,18.902,"Wednesday"
"2015-01-07",161.79,23.88,18.902,"Wednesday"
"2015-01-08",161.88,23.89,18.902,"Thursday"
"2015-01-08",161.88,23.89,18.902,"Thursday"
"2015-01-09",161.96,23.91,18.902,"Friday"
"2015-01-09",161.96,23.91,18.902,"Friday"
"2015-01-10",162.04,23.92,18.902,"Saturday"
"2015-01-10",162.04,23.92,18.902,"Saturday"
"2015-01-11",162.13,23.93,18.902,"Sunday"
"2015-01-11",162.13,23.93,18.902,"Sunday"
"2015-01-12",162.23,23.95,18.902,"Monday"
"2015-01-12",162.23,23.95,18.902,"Monday"
"2015-01-13",160.82,23.74,19.62,"Tuesday"
"2015-01-13",160.82,23.74,19.62,"Tuesday"
"2015-01-14",160.82,23.74,19.812,"Wednesday"
"2015-01-14",160.82,23.74,19.812,"Wednesday"
"2015-01-15",159.87,23.6,19.503,"Thursday"
"2015-01-15",159.87,23.6,19.503,"Thursday"
"2015-01-16",160.54,23.7,18.537,"Friday"
"2015-01-16",160.54,23.7,18.537,"Friday"
"2015-01-17",161.79,23.88,18.364,"Saturday"
"2015-01-17",161.79,23.88,18.364,"Saturday"
"2015-01-18",160.12,23.63,18.024,"Sunday"
"2015-01-18",160.12,23.63,18.024,"Sunday"
"2015-01-19",162.03,23.92,17.968,"Monday"
"2015-01-19",162.03,23.92,17.968,"Monday"
"2015-01-20",160.43,23.68,18.239,"Tuesday"
"2015-01-20",160.43,23.68,18.239,"Tuesday"
"2015-01-21",161.66,23.86,18.423,"Wednesday"
"2015-01-21",161.66,23.86,18.423,"Wednesday"
"2015-01-22",161.24,23.8,18.541,"Thursday"
"2015-01-22",161.24,23.8,18.541,"Thursday"
"2015-01-23",160.2,23.65,18.375,"Friday"
"2015-01-23",160.2,23.65,18.375,"Friday"
"2015-01-24",158.9,23.46,18.249,"Saturday"
"2015-01-24",158.9,23.46,18.249,"Saturday"
"2015-01-25",159.43,23.53,18.287,"Sunday"
"2015-01-25",159.43,23.53,18.287,"Sunday"
"2015-01-26",159.43,23.53,17.93,"Monday"
"2015-01-26",159.43,23.53,17.93,"Monday"
"2015-01-27",159.19,23.5,16.875,"Tuesday"
"2015-01-27",159.19,23.5,16.875,"Tuesday"
"2015-01-28",158.33,23.37,17.604,"Wednesday"
"2015-01-28",158.33,23.37,17.604,"Wednesday"
"2015-01-29",158.3,23.37,17.604,"Thursday"
"2015-01-29",158.3,23.37,17.604,"Thursday"
"2015-01-30",158.33,23.37,17.825,"Friday"
"2015-01-30",158.33,23.37,17.825,"Friday"
"2015-01-31",157.6,23.26,18.434,"Saturday"
"2015-01-31",157.6,23.26,18.434,"Saturday"
"2015-02-01",157.01,23.18,18.482,"Sunday"
"2015-02-01",157.01,23.18,18.482,"Sunday"
"2015-02-02",159.41,23.53,18.537,"Monday"
"2015-02-02",159.41,23.53,18.537,"Monday"
"2015-02-03",158.79,23.44,18.753,"Tuesday"
"2015-02-03",158.79,23.44,18.753,"Tuesday"
"2015-02-04",159.46,23.54,18.652,"Wednesday"
"2015-02-04",159.46,23.54,18.652,"Wednesday"
"2015-02-05",157.65,23.27,18.837,"Thursday"
"2015-02-05",157.65,23.27,18.837,"Thursday"
"2015-02-06",156.24,23.06,18.899,"Friday"
"2015-02-06",156.24,23.06,18.899,"Friday"
"2015-02-07",158.22,23.35,18.038,"Saturday"
"2015-02-07",158.22,23.35,18.038,"Saturday"
"2015-02-08",158.13,23.34,17.371,"Sunday"
"2015-02-08",158.13,23.34,17.371,"Sunday"
"2015-02-09",156.63,23.12,16.962,"Monday"
"2015-02-09",156.63,23.12,16.962,"Monday"
"2015-02-10",156.63,23.12,17.312,"Tuesday"
"2015-02-10",156.63,23.12,17.312,"Tuesday"
"2015-02-11",155.49,22.95,17.096,"Wednesday"
"2015-02-11",155.49,22.95,17.096,"Wednesday"
"2015-02-12",154.91,22.87,17.15,"Thursday"
"2015-02-12",154.91,22.87,17.15,"Thursday"
"2015-02-13",154.16,22.76,17.225,"Friday"
"2015-02-13",154.16,22.76,17.225,"Friday"
"2015-02-14",154.16,22.76,17.267,"Saturday"
"2015-02-14",154.16,22.76,17.267,"Saturday"
"2015-02-15",156.48,23.1,19.27,"Sunday"
"2015-02-15",156.48,23.1,19.27,"Sunday"
"2015-02-16",155.38,22.94,18.736,"Monday"
"2015-02-16",155.38,22.94,18.736,"Monday"
"2015-02-17",154.27,22.77,18.201,"Tuesday"
"2015-02-17",154.27,22.77,18.201,"Tuesday"
"2015-02-18",153.41,22.65,17.451,"Wednesday"
"2015-02-18",153.41,22.65,17.451,"Wednesday"
"2015-02-19",152.58,22.52,17.547,"Thursday"
"2015-02-19",152.58,22.52,17.547,"Thursday"
"2015-02-20",152.58,22.52,17.586,"Friday"
"2015-02-20",152.58,22.52,17.586,"Friday"
"2015-02-21",153.92,22.72,17.52,"Saturday"
"2015-02-21",153.92,22.72,17.52,"Saturday"
"2015-02-22",154.3,22.78,17.547,"Sunday"
"2015-02-22",154.3,22.78,17.547,"Sunday"
"2015-02-23",154.67,22.83,17.575,"Monday"
"2015-02-23",154.67,22.83,17.575,"Monday"
"2015-02-24",154.05,22.74,17.653,"Tuesday"
"2015-02-24",154.05,22.74,17.653,"Tuesday"
"2015-02-25",153.68,22.68,17.798,"Wednesday"
"2015-02-25",153.68,22.68,17.798,"Wednesday"
"2015-02-26",153.15,22.61,17.806,"Thursday"
"2015-02-26",153.15,22.61,17.806,"Thursday"
"2015-02-27",152.42,22.5,17.659,"Friday"
"2015-02-27",152.42,22.5,17.659,"Friday"
"2015-02-28",149.71,22.1,17.361,"Saturday"
"2015-02-28",149.71,22.1,17.361,"Saturday"
"2015-03-01",151.61,22.38,16.983,"Sunday"
"2015-03-01",151.61,22.38,16.983,"Sunday"
"2015-03-02",150.9,22.27,16.625,"Monday"
"2015-03-02",150.9,22.27,16.625,"Monday"
"2015-03-03",149.29,22.04,16.902,"Tuesday"
"2015-03-03",149.29,22.04,16.902,"Tuesday"
"2015-03-04",149.29,22.04,16.141,"Wednesday"
"2015-03-04",149.29,22.04,16.141,"Wednesday"
"2015-03-05",148.7,21.95,16.11,"Thursday"
"2015-03-05",148.7,21.95,16.11,"Thursday"
"2015-03-06",148.7,21.95,15.913,"Friday"
"2015-03-06",148.7,21.95,15.913,"Friday"
"2015-03-07",149.56,22.08,15.746,"Saturday"
"2015-03-07",149.56,22.08,15.746,"Saturday"
"2015-03-08",148.01,21.85,15.531,"Sunday"
"2015-03-08",148.01,21.85,15.531,"Sunday"
"2015-03-09",148.01,21.85,15.526,"Monday"
"2015-03-09",148.01,21.85,15.526,"Monday"
"2015-03-10",148.01,21.85,15.796,"Tuesday"
"2015-03-10",148.01,21.85,15.796,"Tuesday"
"2015-03-11",148.01,21.85,15.829,"Wednesday"
"2015-03-11",148.01,21.85,15.829,"Wednesday"
"2015-03-12",146.6,21.64,15.704,"Thursday"
"2015-03-12",146.6,21.64,15.704,"Thursday"
"2015-03-13",146.99,21.7,15.767,"Friday"
"2015-03-13",146.99,21.7,15.767,"Friday"
"2015-03-14",147.38,21.75,15.83,"Saturday"
"2015-03-14",147.38,21.75,15.83,"Saturday"
"2015-03-15",147.77,21.81,15.893,"Sunday"
"2015-03-15",147.77,21.81,15.893,"Sunday"
"2015-03-16",148.15,21.87,15.956,"Monday"
"2015-03-16",148.15,21.87,15.956,"Monday"
"2015-03-17",148.54,21.93,16.019,"Tuesday"
"2015-03-17",148.54,21.93,16.019,"Tuesday"
"2015-03-18",148.93,21.98,16.082,"Wednesday"
"2015-03-18",148.93,21.98,16.082,"Wednesday"
"2015-03-19",149.32,22.04,16.145,"Thursday"
"2015-03-19",149.32,22.04,16.145,"Thursday"
"2015-03-20",149.71,22.1,16.208,"Friday"
"2015-03-20",149.71,22.1,16.208,"Friday"
"2015-03-21",150.09,22.16,16.271,"Saturday"
"2015-03-21",150.09,22.16,16.271,"Saturday"
"2015-03-22",150.48,22.21,16.334,"Sunday"
"2015-03-22",150.48,22.21,16.334,"Sunday"
"2015-03-23",150.88,22.27,16.399,"Monday"
"2015-03-23",150.88,22.27,16.399,"Monday"
"2015-03-24",150.88,22.27,17.016,"Tuesday"
"2015-03-24",150.88,22.27,17.016,"Tuesday"
"2015-03-25",150.99,22.29,17.016,"Wednesday"
"2015-03-25",150.99,22.29,17.016,"Wednesday"
"2015-03-26",151.11,22.31,17.016,"Thursday"
"2015-03-26",151.11,22.31,17.016,"Thursday"
"2015-03-27",151.22,22.32,17.016,"Friday"
"2015-03-27",151.22,22.32,17.016,"Friday"
"2015-03-28",151.34,22.34,17.016,"Saturday"
"2015-03-28",151.34,22.34,17.016,"Saturday"
"2015-03-29",151.45,22.36,17.016,"Sunday"
"2015-03-29",151.45,22.36,17.016,"Sunday"
"2015-03-30",151.57,22.37,17.016,"Monday"
"2015-03-30",151.57,22.37,17.016,"Monday"
"2015-03-31",151.68,22.39,17.016,"Tuesday"
"2015-03-31",151.68,22.39,17.016,"Tuesday"
"2015-04-01",151.2,22.32,16.875,"Wednesday"
"2015-04-01",151.2,22.32,16.875,"Wednesday"
"2015-04-02",151.24,22.32,16.875,"Thursday"
"2015-04-02",151.24,22.32,16.875,"Thursday"
"2015-04-03",151.28,22.33,16.875,"Friday"
"2015-04-03",151.28,22.33,16.875,"Friday"
"2015-04-04",151.32,22.34,16.875,"Saturday"
"2015-04-04",151.32,22.34,16.875,"Saturday"
"2015-04-05",151.36,22.34,16.875,"Sunday"
"2015-04-05",151.36,22.34,16.875,"Sunday"
"2015-04-06",151.4,22.35,16.875,"Monday"
"2015-04-06",151.4,22.35,16.875,"Monday"
"2015-04-07",151.43,22.35,16.875,"Tuesday"
"2015-04-07",151.43,22.35,16.875,"Tuesday"
"2015-04-08",151.47,22.36,16.875,"Wednesday"
"2015-04-08",151.47,22.36,16.875,"Wednesday"
"2015-04-09",151.51,22.37,16.875,"Thursday"
"2015-04-09",151.51,22.37,16.875,"Thursday"
"2015-04-10",151.55,22.37,16.875,"Friday"
"2015-04-10",151.55,22.37,16.875,"Friday"
"2015-04-11",151.59,22.38,16.875,"Saturday"
"2015-04-11",151.59,22.38,16.875,"Saturday"
"2015-04-12",151.63,22.38,16.875,"Sunday"
"2015-04-12",151.63,22.38,16.875,"Sunday"
"2015-04-13",151.67,22.39,16.875,"Monday"
"2015-04-13",151.67,22.39,16.875,"Monday"
"2015-04-14",151.71,22.39,16.875,"Tuesday"
"2015-04-14",151.71,22.39,16.875,"Tuesday"
"2015-04-15",151.75,22.4,16.875,"Wednesday"
"2015-04-15",151.75,22.4,16.875,"Wednesday"
"2015-04-16",151.81,22.41,16.875,"Thursday"
"2015-04-16",151.81,22.41,16.875,"Thursday"
"2015-04-17",151.81,22.41,16.947,"Friday"
"2015-04-17",151.81,22.41,16.947,"Friday"
"2015-04-18",151.81,22.41,17.019,"Saturday"
"2015-04-18",151.81,22.41,17.019,"Saturday"
"2015-04-19",151.81,22.41,17.091,"Sunday"
"2015-04-19",151.81,22.41,17.091,"Sunday"
"2015-04-20",151.81,22.41,17.163,"Monday"
"2015-04-20",151.81,22.41,17.163,"Monday"
"2015-04-21",151.81,22.41,17.235,"Tuesday"
"2015-04-21",151.81,22.41,17.235,"Tuesday"
"2015-04-22",151.81,22.41,17.307,"Wednesday"
"2015-04-22",151.81,22.41,17.307,"Wednesday"
"2015-04-23",151.81,22.41,17.379,"Thursday"
"2015-04-23",151.81,22.41,17.379,"Thursday"
"2015-04-24",151.81,22.41,17.452,"Friday"
"2015-04-24",151.81,22.41,17.452,"Friday"
"2015-04-25",150.68,22.24,17.322,"Saturday"
"2015-04-25",150.68,22.24,17.322,"Saturday"
"2015-04-26",150.15,22.16,17.443,"Sunday"
"2015-04-26",150.15,22.16,17.443,"Sunday"
"2015-04-27",149.67,22.09,17.371,"Monday"
"2015-04-27",149.67,22.09,17.371,"Monday"
"2015-04-28",150.45,22.21,17.302,"Tuesday"
"2015-04-28",150.45,22.21,17.302,"Tuesday"
"2015-04-29",151.23,22.32,17.232,"Wednesday"
"2015-04-29",151.23,22.32,17.232,"Wednesday"
"2015-04-30",149.91,22.13,17.281,"Thursday"
"2015-04-30",149.91,22.13,17.281,"Thursday"
"2015-05-01",150.53,22.22,17.273,"Friday"
"2015-05-01",150.53,22.22,17.273,"Friday"
"2015-05-02",148.74,21.96,16.74,"Saturday"
"2015-05-02",148.74,21.96,16.74,"Saturday"
"2015-05-03",148.87,21.98,16.776,"Sunday"
"2015-05-03",148.87,21.98,16.776,"Sunday"
"2015-05-04",149.01,21.99,16.812,"Monday"
"2015-05-04",149.01,21.99,16.812,"Monday"
"2015-05-05",149.14,22.01,16.85,"Tuesday"
"2015-05-05",149.14,22.01,16.85,"Tuesday"
"2015-05-06",150.26,22.18,16.769,"Wednesday"
"2015-05-06",150.26,22.18,16.769,"Wednesday"
"2015-05-07",151.39,22.35,16.687,"Thursday"
"2015-05-07",151.39,22.35,16.687,"Thursday"
"2015-05-08",151.55,22.37,16.634,"Friday"
"2015-05-08",151.55,22.37,16.634,"Friday"
"2015-05-09",151.7,22.39,16.581,"Saturday"
"2015-05-09",151.7,22.39,16.581,"Saturday"
"2015-05-10",151.86,22.42,16.528,"Sunday"
"2015-05-10",151.86,22.42,16.528,"Sunday"
"2015-05-11",152.03,22.44,16.472,"Monday"
"2015-05-11",152.03,22.44,16.472,"Monday"
"2015-05-12",152.03,22.44,16.364,"Tuesday"
"2015-05-12",152.03,22.44,16.364,"Tuesday"
"2015-05-13",151.61,22.38,16.283,"Wednesday"
"2015-05-13",151.61,22.38,16.283,"Wednesday"
"2015-05-14",151.19,22.32,16.201,"Thursday"
"2015-05-14",151.19,22.32,16.201,"Thursday"
"2015-05-15",151.51,22.36,16.21,"Friday"
"2015-05-15",151.51,22.36,16.21,"Friday"
"2015-05-16",151.83,22.41,16.219,"Saturday"
"2015-05-16",151.83,22.41,16.219,"Saturday"
"2015-05-17",152.15,22.46,16.228,"Sunday"
"2015-05-17",152.15,22.46,16.228,"Sunday"
"2015-05-18",152.48,22.51,16.237,"Monday"
"2015-05-18",152.48,22.51,16.237,"Monday"
"2015-05-19",152.8,22.55,16.246,"Tuesday"
"2015-05-19",152.8,22.55,16.246,"Tuesday"
"2015-05-20",153.12,22.6,16.255,"Wednesday"
"2015-05-20",153.12,22.6,16.255,"Wednesday"
"2015-05-21",153.44,22.65,16.264,"Thursday"
"2015-05-21",153.44,22.65,16.264,"Thursday"
"2015-05-22",153.76,22.7,16.273,"Friday"
"2015-05-22",153.76,22.7,16.273,"Friday"
"2015-05-23",154.08,22.74,16.282,"Saturday"
"2015-05-23",154.08,22.74,16.282,"Saturday"
"2015-05-24",154.41,22.79,16.291,"Sunday"
"2015-05-24",154.41,22.79,16.291,"Sunday"
"2015-05-25",154.73,22.84,16.3,"Monday"
"2015-05-25",154.73,22.84,16.3,"Monday"
"2015-05-26",155.05,22.89,16.309,"Tuesday"
"2015-05-26",155.05,22.89,16.309,"Tuesday"
"2015-05-27",155.37,22.93,16.318,"Wednesday"
"2015-05-27",155.37,22.93,16.318,"Wednesday"
"2015-05-28",155.69,22.98,16.327,"Thursday"
"2015-05-28",155.69,22.98,16.327,"Thursday"
"2015-05-29",156.02,23.03,16.336,"Friday"
"2015-05-29",156.02,23.03,16.336,"Friday"
"2015-05-30",156.34,23.08,16.345,"Saturday"
"2015-05-30",156.34,23.08,16.345,"Saturday"
"2015-05-31",156.66,23.12,16.354,"Sunday"
"2015-05-31",156.66,23.12,16.354,"Sunday"
"2015-06-01",153.81,22.7,16.273,"Monday"
"2015-06-01",153.81,22.7,16.273,"Monday"
"2015-06-02",153.95,22.72,16.277,"Tuesday"
"2015-06-02",153.95,22.72,16.277,"Tuesday"
"2015-06-03",154.1,22.75,16.281,"Wednesday"
"2015-06-03",154.1,22.75,16.281,"Wednesday"
